"year","week","country","deaths","is2020"
2002,51,"Austria",1614,FALSE
2002,52,"Austria",1604,FALSE
2003,1,"Austria",1661,FALSE
2003,2,"Austria",1611,FALSE
2003,3,"Austria",1619,FALSE
2003,4,"Austria",1618,FALSE
2003,5,"Austria",1625,FALSE
2003,6,"Austria",1594,FALSE
2003,7,"Austria",1688,FALSE
2003,8,"Austria",1843,FALSE
2003,9,"Austria",1881,FALSE
2003,10,"Austria",1904,FALSE
2003,11,"Austria",1766,FALSE
2003,12,"Austria",1654,FALSE
2003,13,"Austria",1597,FALSE
2003,14,"Austria",1524,FALSE
2003,15,"Austria",1452,FALSE
2003,16,"Austria",1432,FALSE
2003,17,"Austria",1415,FALSE
2003,18,"Austria",1410,FALSE
2003,19,"Austria",1490,FALSE
2003,20,"Austria",1345,FALSE
2003,21,"Austria",1353,FALSE
2003,22,"Austria",1419,FALSE
2003,23,"Austria",1410,FALSE
2003,24,"Austria",1475,FALSE
2003,25,"Austria",1271,FALSE
2003,26,"Austria",1382,FALSE
2003,27,"Austria",1374,FALSE
2003,28,"Austria",1340,FALSE
2003,29,"Austria",1422,FALSE
2003,30,"Austria",1451,FALSE
2003,31,"Austria",1428,FALSE
2003,32,"Austria",1464,FALSE
2003,33,"Austria",1476,FALSE
2003,34,"Austria",1310,FALSE
2003,35,"Austria",1303,FALSE
2003,36,"Austria",1351,FALSE
2003,37,"Austria",1324,FALSE
2003,38,"Austria",1353,FALSE
2003,39,"Austria",1385,FALSE
2003,40,"Austria",1357,FALSE
2003,41,"Austria",1387,FALSE
2003,42,"Austria",1396,FALSE
2003,43,"Austria",1463,FALSE
2003,44,"Austria",1508,FALSE
2003,45,"Austria",1457,FALSE
2003,46,"Austria",1397,FALSE
2003,47,"Austria",1429,FALSE
2003,48,"Austria",1393,FALSE
2003,49,"Austria",1439,FALSE
2003,50,"Austria",1348,FALSE
2003,51,"Austria",1455,FALSE
2003,52,"Austria",1549,FALSE
2004,1,"Austria",1718,FALSE
2004,2,"Austria",1649,FALSE
2004,3,"Austria",1661,FALSE
2004,4,"Austria",1658,FALSE
2004,5,"Austria",1723,FALSE
2004,6,"Austria",1614,FALSE
2004,7,"Austria",1581,FALSE
2004,8,"Austria",1521,FALSE
2004,9,"Austria",1604,FALSE
2004,10,"Austria",1526,FALSE
2004,11,"Austria",1473,FALSE
2004,12,"Austria",1439,FALSE
2004,13,"Austria",1480,FALSE
2004,14,"Austria",1431,FALSE
2004,15,"Austria",1408,FALSE
2004,16,"Austria",1404,FALSE
2004,17,"Austria",1371,FALSE
2004,18,"Austria",1390,FALSE
2004,19,"Austria",1272,FALSE
2004,20,"Austria",1386,FALSE
2004,21,"Austria",1340,FALSE
2004,22,"Austria",1328,FALSE
2004,23,"Austria",1352,FALSE
2004,24,"Austria",1370,FALSE
2004,25,"Austria",1317,FALSE
2004,26,"Austria",1307,FALSE
2004,27,"Austria",1307,FALSE
2004,28,"Austria",1308,FALSE
2004,29,"Austria",1302,FALSE
2004,30,"Austria",1401,FALSE
2004,31,"Austria",1317,FALSE
2004,32,"Austria",1335,FALSE
2004,33,"Austria",1299,FALSE
2004,34,"Austria",1289,FALSE
2004,35,"Austria",1226,FALSE
2004,36,"Austria",1287,FALSE
2004,37,"Austria",1292,FALSE
2004,38,"Austria",1232,FALSE
2004,39,"Austria",1294,FALSE
2004,40,"Austria",1352,FALSE
2004,41,"Austria",1341,FALSE
2004,42,"Austria",1369,FALSE
2004,43,"Austria",1475,FALSE
2004,44,"Austria",1420,FALSE
2004,45,"Austria",1338,FALSE
2004,46,"Austria",1436,FALSE
2004,47,"Austria",1439,FALSE
2004,48,"Austria",1503,FALSE
2004,49,"Austria",1500,FALSE
2004,50,"Austria",1519,FALSE
2004,51,"Austria",1475,FALSE
2004,52,"Austria",1532,FALSE
2005,1,"Austria",1534,FALSE
2005,2,"Austria",1564,FALSE
2005,3,"Austria",1678,FALSE
2005,4,"Austria",1570,FALSE
2005,5,"Austria",1681,FALSE
2005,6,"Austria",1774,FALSE
2005,7,"Austria",1853,FALSE
2005,8,"Austria",1813,FALSE
2005,9,"Austria",1841,FALSE
2005,10,"Austria",1695,FALSE
2005,11,"Austria",1614,FALSE
2005,12,"Austria",1494,FALSE
2005,13,"Austria",1448,FALSE
2005,14,"Austria",1477,FALSE
2005,15,"Austria",1439,FALSE
2005,16,"Austria",1358,FALSE
2005,17,"Austria",1373,FALSE
2005,18,"Austria",1371,FALSE
2005,19,"Austria",1417,FALSE
2005,20,"Austria",1361,FALSE
2005,21,"Austria",1438,FALSE
2005,22,"Austria",1233,FALSE
2005,23,"Austria",1279,FALSE
2005,24,"Austria",1388,FALSE
2005,25,"Austria",1361,FALSE
2005,26,"Austria",1271,FALSE
2005,27,"Austria",1227,FALSE
2005,28,"Austria",1324,FALSE
2005,29,"Austria",1225,FALSE
2005,30,"Austria",1472,FALSE
2005,31,"Austria",1320,FALSE
2005,32,"Austria",1287,FALSE
2005,33,"Austria",1280,FALSE
2005,34,"Austria",1284,FALSE
2005,35,"Austria",1294,FALSE
2005,36,"Austria",1295,FALSE
2005,37,"Austria",1275,FALSE
2005,38,"Austria",1295,FALSE
2005,39,"Austria",1301,FALSE
2005,40,"Austria",1422,FALSE
2005,41,"Austria",1394,FALSE
2005,42,"Austria",1426,FALSE
2005,43,"Austria",1411,FALSE
2005,44,"Austria",1396,FALSE
2005,45,"Austria",1388,FALSE
2005,46,"Austria",1436,FALSE
2005,47,"Austria",1472,FALSE
2005,48,"Austria",1546,FALSE
2005,49,"Austria",1419,FALSE
2005,50,"Austria",1474,FALSE
2005,51,"Austria",1472,FALSE
2005,52,"Austria",1530,FALSE
2006,1,"Austria",1504,FALSE
2006,2,"Austria",1473,FALSE
2006,3,"Austria",1559,FALSE
2006,4,"Austria",1524,FALSE
2006,5,"Austria",1489,FALSE
2006,6,"Austria",1658,FALSE
