"","country","week","deaths","year","deaths_cumsum"
"1","Afghanistan",0,0,"2020",0
"2","Afghanistan",1,0,"2020",0
"3","Afghanistan",2,0,"2020",0
"4","Afghanistan",3,0,"2020",0
"5","Afghanistan",4,0,"2020",0
"6","Afghanistan",5,0,"2020",0
"7","Afghanistan",6,0,"2020",0
"8","Afghanistan",7,0,"2020",0
"9","Afghanistan",8,0,"2020",0
"10","Afghanistan",9,0,"2020",0
"11","Afghanistan",10,0,"2020",0
"12","Afghanistan",11,0,"2020",0
"13","Afghanistan",12,3,"2020",3
"14","Afghanistan",13,2,"2020",5
"15","Afghanistan",14,10,"2020",15
"16","Afghanistan",15,15,"2020",30
"17","Afghanistan",16,17,"2020",47
"18","Afghanistan",17,25,"2020",72
"19","Afghanistan",18,43,"2020",115
"20","Afghanistan",19,53,"2020",168
"21","Afghanistan",20,47,"2020",215
"22","Afghanistan",21,37,"2020",252
"23","Afghanistan",22,79,"2020",331
"24","Afghanistan",23,124,"2020",455
"25","Afghanistan",24,97,"2020",552
"26","Afghanistan",25,155,"2020",707
"27","Afghanistan",26,123,"2020",830
"28","Afghanistan",27,149,"2020",979
"29","Afghanistan",28,172,"2020",1151
"30","Afghanistan",29,99,"2020",1250
"31","Afghanistan",30,37,"2020",1287
"32","Afghanistan",31,24,"2020",1311
"33","Afghanistan",32,63,"2020",1374
"34","Afghanistan",33,15,"2020",1389
"35","Afghanistan",34,17,"2020",1406
"36","Afghanistan",35,7,"2020",1413
"37","Afghanistan",36,11,"2020",1424
"38","Afghanistan",37,17,"2020",1441
"39","Afghanistan",38,16,"2020",1457
"40","Afghanistan",39,9,"2020",1466
"41","Afghanistan",40,11,"2020",1477
"42","Afghanistan",41,15,"2020",1492
"43","Afghanistan",42,15,"2020",1507
"44","Afghanistan",43,11,"2020",1518
"45","Albania",0,0,"2020",1518
"46","Albania",1,0,"2020",1518
"47","Albania",2,0,"2020",1518
"48","Albania",3,0,"2020",1518
"49","Albania",4,0,"2020",1518
"50","Albania",5,0,"2020",1518
"51","Albania",6,0,"2020",1518
"52","Albania",7,0,"2020",1518
"53","Albania",8,0,"2020",1518
"54","Albania",9,0,"2020",1518
"55","Albania",10,1,"2020",1519
"56","Albania",11,0,"2020",1519
"57","Albania",12,7,"2020",1526
"58","Albania",13,8,"2020",1534
"59","Albania",14,6,"2020",1540
"60","Albania",15,3,"2020",1543
"61","Albania",16,1,"2020",1544
"62","Albania",17,4,"2020",1548
"63","Albania",18,0,"2020",1548
"64","Albania",19,0,"2020",1548
"65","Albania",20,0,"2020",1548
"66","Albania",21,2,"2020",1550
"67","Albania",22,2,"2020",1552
"68","Albania",23,2,"2020",1554
"69","Albania",24,6,"2020",1560
"70","Albania",25,11,"2020",1571
"71","Albania",26,21,"2020",1592
"72","Albania",27,15,"2020",1607
"73","Albania",28,18,"2020",1625
"74","Albania",29,21,"2020",1646
"75","Albania",30,29,"2020",1675
"76","Albania",31,32,"2020",1707
"77","Albania",32,30,"2020",1737
"78","Albania",33,21,"2020",1758
"79","Albania",34,31,"2020",1789
"80","Albania",35,35,"2020",1824
"81","Albania",36,21,"2020",1845
"82","Albania",37,26,"2020",1871
"83","Albania",38,20,"2020",1891
"84","Albania",39,16,"2020",1907
"85","Albania",40,24,"2020",1931
"86","Albania",41,30,"2020",1961
"87","Albania",42,26,"2020",1987
"88","Albania",43,8,"2020",1995
"89","Algeria",0,0,"2020",1995
"90","Algeria",1,0,"2020",1995
"91","Algeria",2,0,"2020",1995
"92","Algeria",3,0,"2020",1995
"93","Algeria",4,0,"2020",1995
"94","Algeria",5,0,"2020",1995
"95","Algeria",6,0,"2020",1995
"96","Algeria",7,0,"2020",1995
"97","Algeria",8,0,"2020",1995
"98","Algeria",9,0,"2020",1995
"99","Algeria",10,2,"2020",1997
"100","Algeria",11,13,"2020",2010
"101","Algeria",12,10,"2020",2020
"102","Algeria",13,80,"2020",2100
"103","Algeria",14,151,"2020",2251
"104","Algeria",15,108,"2020",2359
"105","Algeria",16,51,"2020",2410
"106","Algeria",17,38,"2020",2448
"107","Algeria",18,35,"2020",2483
"108","Algeria",19,48,"2020",2531
"109","Algeria",20,46,"2020",2577
"110","Algeria",21,56,"2020",2633
"111","Algeria",22,52,"2020",2685
"112","Algeria",23,61,"2020",2746
"113","Algeria",24,74,"2020",2820
"114","Algeria",25,60,"2020",2880
"115","Algeria",26,52,"2020",2932
"116","Algeria",27,59,"2020",2991
"117","Algeria",28,61,"2020",3052
"118","Algeria",29,79,"2020",3131
"119","Algeria",30,74,"2020",3205
"120","Algeria",31,72,"2020",3277
"121","Algeria",32,69,"2020",3346
"122","Algeria",33,60,"2020",3406
"123","Algeria",34,72,"2020",3478
"124","Algeria",35,56,"2020",3534
"125","Algeria",36,60,"2020",3594
"126","Algeria",37,60,"2020",3654
"127","Algeria",38,48,"2020",3702
"128","Algeria",39,42,"2020",3744
"129","Algeria",40,40,"2020",3784
"130","Algeria",41,52,"2020",3836
"131","Algeria",42,56,"2020",3892
"132","Algeria",43,0,"2020",3892
"133","American Samoa",0,0,"2020",3892
"134","American Samoa",1,0,"2020",3892
"135","American Samoa",2,0,"2020",3892
"136","American Samoa",3,0,"2020",3892
"137","American Samoa",4,0,"2020",3892
"138","American Samoa",5,0,"2020",3892
"139","American Samoa",6,0,"2020",3892
"140","American Samoa",7,0,"2020",3892
"141","American Samoa",8,0,"2020",3892
"142","American Samoa",9,0,"2020",3892
"143","American Samoa",10,0,"2020",3892
"144","American Samoa",11,0,"2020",3892
"145","American Samoa",12,0,"2020",3892
"146","American Samoa",13,0,"2020",3892
"147","American Samoa",14,0,"2020",3892
"148","American Samoa",15,0,"2020",3892
"149","American Samoa",16,0,"2020",3892
"150","American Samoa",17,0,"2020",3892
"151","American Samoa",18,0,"2020",3892
"152","American Samoa",19,0,"2020",3892
"153","American Samoa",20,0,"2020",3892
"154","American Samoa",21,0,"2020",3892
"155","American Samoa",22,0,"2020",3892
"156","American Samoa",23,0,"2020",3892
"157","American Samoa",24,0,"2020",3892
"158","American Samoa",25,0,"2020",3892
"159","American Samoa",26,0,"2020",3892
"160","American Samoa",27,0,"2020",3892
"161","American Samoa",28,0,"2020",3892
"162","American Samoa",29,0,"2020",3892
"163","American Samoa",30,0,"2020",3892
"164","American Samoa",31,0,"2020",3892
"165","American Samoa",32,0,"2020",3892
"166","American Samoa",33,0,"2020",3892
"167","American Samoa",34,0,"2020",3892
"168","American Samoa",35,0,"2020",3892
"169","American Samoa",36,0,"2020",3892
"170","American Samoa",37,0,"2020",3892
"171","American Samoa",38,0,"2020",3892
"172","American Samoa",39,0,"2020",3892
"173","American Samoa",40,0,"2020",3892
"174","American Samoa",41,0,"2020",3892
"175","American Samoa",42,0,"2020",3892
"176","American Samoa",43,0,"2020",3892
"177","Andorra",0,0,"2020",3892
"178","Andorra",1,0,"2020",3892
"179","Andorra",2,0,"2020",3892
"180","Andorra",3,0,"2020",3892
"181","Andorra",4,0,"2020",3892
"182","Andorra",5,0,"2020",3892
"183","Andorra",6,0,"2020",3892
"184","Andorra",7,0,"2020",3892
"185","Andorra",8,0,"2020",3892
"186","Andorra",9,0,"2020",3892
"187","Andorra",10,0,"2020",3892
"188","Andorra",11,0,"2020",3892
"189","Andorra",12,4,"2020",3896
"190","Andorra",13,12,"2020",3908
"191","Andorra",14,10,"2020",3918
"192","Andorra",15,9,"2020",3927
"193","Andorra",16,5,"2020",3932
"194","Andorra",17,3,"2020",3935
"195","Andorra",18,4,"2020",3939
"196","Andorra",19,2,"2020",3941
"197","Andorra",20,2,"2020",3943
"198","Andorra",21,0,"2020",3943
"199","Andorra",22,0,"2020",3943
"200","Andorra",23,0,"2020",3943
"201","Andorra",24,1,"2020",3944
"202","Andorra",25,0,"2020",3944
"203","Andorra",26,0,"2020",3944
"204","Andorra",27,0,"2020",3944
"205","Andorra",28,0,"2020",3944
"206","Andorra",29,0,"2020",3944
"207","Andorra",30,0,"2020",3944
"208","Andorra",31,0,"2020",3944
"209","Andorra",32,1,"2020",3945
"210","Andorra",33,0,"2020",3945
"211","Andorra",34,0,"2020",3945
"212","Andorra",35,0,"2020",3945
"213","Andorra",36,0,"2020",3945
"214","Andorra",37,0,"2020",3945
"215","Andorra",38,0,"2020",3945
"216","Andorra",39,0,"2020",3945
"217","Andorra",40,2,"2020",3947
"218","Andorra",41,4,"2020",3951
"219","Andorra",42,10,"2020",3961
"220","Andorra",43,0,"2020",3961
"221","Angola",0,0,"2020",3961
"222","Angola",1,0,"2020",3961
"223","Angola",2,0,"2020",3961
"224","Angola",3,0,"2020",3961
"225","Angola",4,0,"2020",3961
"226","Angola",5,0,"2020",3961
"227","Angola",6,0,"2020",3961
"228","Angola",7,0,"2020",3961
"229","Angola",8,0,"2020",3961
"230","Angola",9,0,"2020",3961
"231","Angola",10,0,"2020",3961
"232","Angola",11,0,"2020",3961
"233","Angola",12,0,"2020",3961
"234","Angola",13,2,"2020",3963
"235","Angola",14,0,"2020",3963
"236","Angola",15,0,"2020",3963
"237","Angola",16,0,"2020",3963
"238","Angola",17,0,"2020",3963
"239","Angola",18,0,"2020",3963
"240","Angola",19,0,"2020",3963
"241","Angola",20,1,"2020",3964
"242","Angola",21,1,"2020",3965
"243","Angola",22,0,"2020",3965
"244","Angola",23,1,"2020",3966
"245","Angola",24,3,"2020",3969
"246","Angola",25,2,"2020",3971
"247","Angola",26,8,"2020",3979
"248","Angola",27,5,"2020",3984
"249","Angola",28,6,"2020",3990
"250","Angola",29,6,"2020",3996
"251","Angola",30,16,"2020",4012
"252","Angola",31,16,"2020",4028
"253","Angola",32,19,"2020",4047
"254","Angola",33,8,"2020",4055
"255","Angola",34,12,"2020",4067
"256","Angola",35,9,"2020",4076
"257","Angola",36,16,"2020",4092
"258","Angola",37,16,"2020",4108
"259","Angola",38,20,"2020",4128
"260","Angola",39,22,"2020",4150
"261","Angola",40,23,"2020",4173
"262","Angola",41,22,"2020",4195
"263","Angola",42,31,"2020",4226
"264","Angola",43,3,"2020",4229
"265","Anguilla",0,0,"2020",4229
"266","Anguilla",1,0,"2020",4229
"267","Anguilla",2,0,"2020",4229
"268","Anguilla",3,0,"2020",4229
"269","Anguilla",4,0,"2020",4229
"270","Anguilla",5,0,"2020",4229
"271","Anguilla",6,0,"2020",4229
"272","Anguilla",7,0,"2020",4229
"273","Anguilla",8,0,"2020",4229
"274","Anguilla",9,0,"2020",4229
"275","Anguilla",10,0,"2020",4229
"276","Anguilla",11,0,"2020",4229
"277","Anguilla",12,0,"2020",4229
"278","Anguilla",13,0,"2020",4229
"279","Anguilla",14,0,"2020",4229
"280","Anguilla",15,0,"2020",4229
"281","Anguilla",16,0,"2020",4229
"282","Anguilla",17,0,"2020",4229
"283","Anguilla",18,0,"2020",4229
"284","Anguilla",19,0,"2020",4229
"285","Anguilla",20,0,"2020",4229
"286","Anguilla",21,0,"2020",4229
"287","Anguilla",22,0,"2020",4229
"288","Anguilla",23,0,"2020",4229
"289","Anguilla",24,0,"2020",4229
"290","Anguilla",25,0,"2020",4229
"291","Anguilla",26,0,"2020",4229
"292","Anguilla",27,0,"2020",4229
"293","Anguilla",28,0,"2020",4229
"294","Anguilla",29,0,"2020",4229
"295","Anguilla",30,0,"2020",4229
"296","Anguilla",31,0,"2020",4229
"297","Anguilla",32,0,"2020",4229
"298","Anguilla",33,0,"2020",4229
"299","Anguilla",34,0,"2020",4229
"300","Anguilla",35,0,"2020",4229
"301","Anguilla",36,0,"2020",4229
"302","Anguilla",37,0,"2020",4229
"303","Anguilla",38,0,"2020",4229
"304","Anguilla",39,0,"2020",4229
"305","Anguilla",40,0,"2020",4229
"306","Anguilla",41,0,"2020",4229
"307","Anguilla",42,0,"2020",4229
"308","Anguilla",43,0,"2020",4229
"309","Antigua and Barbuda",0,0,"2020",4229
"310","Antigua and Barbuda",1,0,"2020",4229
"311","Antigua and Barbuda",2,0,"2020",4229
"312","Antigua and Barbuda",3,0,"2020",4229
"313","Antigua and Barbuda",4,0,"2020",4229
"314","Antigua and Barbuda",5,0,"2020",4229
"315","Antigua and Barbuda",6,0,"2020",4229
"316","Antigua and Barbuda",7,0,"2020",4229
"317","Antigua and Barbuda",8,0,"2020",4229
"318","Antigua and Barbuda",9,0,"2020",4229
"319","Antigua and Barbuda",10,0,"2020",4229
"320","Antigua and Barbuda",11,0,"2020",4229
"321","Antigua and Barbuda",12,0,"2020",4229
"322","Antigua and Barbuda",13,0,"2020",4229
"323","Antigua and Barbuda",14,2,"2020",4231
"324","Antigua and Barbuda",15,0,"2020",4231
"325","Antigua and Barbuda",16,1,"2020",4232
"326","Antigua and Barbuda",17,0,"2020",4232
"327","Antigua and Barbuda",18,0,"2020",4232
"328","Antigua and Barbuda",19,0,"2020",4232
"329","Antigua and Barbuda",20,0,"2020",4232
"330","Antigua and Barbuda",21,0,"2020",4232
"331","Antigua and Barbuda",22,0,"2020",4232
"332","Antigua and Barbuda",23,0,"2020",4232
"333","Antigua and Barbuda",24,0,"2020",4232
"334","Antigua and Barbuda",25,0,"2020",4232
"335","Antigua and Barbuda",26,0,"2020",4232
"336","Antigua and Barbuda",27,0,"2020",4232
"337","Antigua and Barbuda",28,0,"2020",4232
"338","Antigua and Barbuda",29,0,"2020",4232
"339","Antigua and Barbuda",30,0,"2020",4232
"340","Antigua and Barbuda",31,0,"2020",4232
"341","Antigua and Barbuda",32,0,"2020",4232
"342","Antigua and Barbuda",33,0,"2020",4232
"343","Antigua and Barbuda",34,0,"2020",4232
"344","Antigua and Barbuda",35,0,"2020",4232
"345","Antigua and Barbuda",36,0,"2020",4232
"346","Antigua and Barbuda",37,0,"2020",4232
"347","Antigua and Barbuda",38,0,"2020",4232
"348","Antigua and Barbuda",39,0,"2020",4232
"349","Antigua and Barbuda",40,0,"2020",4232
"350","Antigua and Barbuda",41,0,"2020",4232
"351","Antigua and Barbuda",42,0,"2020",4232
"352","Antigua and Barbuda",43,0,"2020",4232
"353","Argentina",0,0,"2020",4232
"354","Argentina",1,0,"2020",4232
"355","Argentina",2,0,"2020",4232
"356","Argentina",3,0,"2020",4232
"357","Argentina",4,0,"2020",4232
"358","Argentina",5,0,"2020",4232
"359","Argentina",6,0,"2020",4232
"360","Argentina",7,0,"2020",4232
"361","Argentina",8,0,"2020",4232
"362","Argentina",9,1,"2020",4233
"363","Argentina",10,1,"2020",4234
"364","Argentina",11,1,"2020",4235
"365","Argentina",12,9,"2020",4244
"366","Argentina",13,25,"2020",4269
"367","Argentina",14,42,"2020",4311
"368","Argentina",15,43,"2020",4354
"369","Argentina",16,45,"2020",4399
"370","Argentina",17,53,"2020",4452
"371","Argentina",18,69,"2020",4521
"372","Argentina",19,64,"2020",4585
"373","Argentina",20,66,"2020",4651
"374","Argentina",21,91,"2020",4742
"375","Argentina",22,105,"2020",4847
"376","Argentina",23,157,"2020",5004
"377","Argentina",24,182,"2020",5186
"378","Argentina",25,213,"2020",5399
"379","Argentina",26,236,"2020",5635
"380","Argentina",27,346,"2020",5981
"381","Argentina",28,384,"2020",6365
"382","Argentina",29,589,"2020",6954
"383","Argentina",30,744,"2020",7698
"384","Argentina",31,825,"2020",8523
"385","Argentina",32,1137,"2020",9660
"386","Argentina",33,1139,"2020",10799
"387","Argentina",34,1562,"2020",12361
"388","Argentina",35,1339,"2020",13700
"389","Argentina",36,1526,"2020",15226
"390","Argentina",37,1497,"2020",16723
"391","Argentina",38,2275,"2020",18998
"392","Argentina",39,5522,"2020",24520
"393","Argentina",40,2422,"2020",26942
"394","Argentina",41,2632,"2020",29574
"395","Argentina",42,2615,"2020",32189
"396","Argentina",43,939,"2020",33128
"397","Armenia",0,0,"2020",33128
"398","Armenia",1,0,"2020",33128
"399","Armenia",2,0,"2020",33128
"400","Armenia",3,0,"2020",33128
"401","Armenia",4,0,"2020",33128
"402","Armenia",5,0,"2020",33128
"403","Armenia",6,0,"2020",33128
"404","Armenia",7,0,"2020",33128
"405","Armenia",8,0,"2020",33128
"406","Armenia",9,0,"2020",33128
"407","Armenia",10,0,"2020",33128
"408","Armenia",11,0,"2020",33128
"409","Armenia",12,1,"2020",33129
"410","Armenia",13,6,"2020",33135
"411","Armenia",14,4,"2020",33139
"412","Armenia",15,8,"2020",33147
"413","Armenia",16,8,"2020",33155
"414","Armenia",17,6,"2020",33161
"415","Armenia",18,11,"2020",33172
"416","Armenia",19,11,"2020",33183
"417","Armenia",20,22,"2020",33205
"418","Armenia",21,50,"2020",33255
"419","Armenia",22,63,"2020",33318
"420","Armenia",23,74,"2020",33392
"421","Armenia",24,68,"2020",33460
"422","Armenia",25,88,"2020",33548
"423","Armenia",26,57,"2020",33605
"424","Armenia",27,82,"2020",33687
"425","Armenia",28,72,"2020",33759
"426","Armenia",29,69,"2020",33828
"427","Armenia",30,49,"2020",33877
"428","Armenia",31,36,"2020",33913
"429","Armenia",32,32,"2020",33945
"430","Armenia",33,33,"2020",33978
"431","Armenia",34,22,"2020",34000
"432","Armenia",35,23,"2020",34023
"433","Armenia",36,16,"2020",34039
"434","Armenia",37,17,"2020",34056
"435","Armenia",38,20,"2020",34076
"436","Armenia",39,24,"2020",34100
"437","Armenia",40,44,"2020",34144
"438","Armenia",41,51,"2020",34195
"439","Armenia",42,90,"2020",34285
"440","Armenia",43,39,"2020",34324
"441","Aruba",0,0,"2020",34324
"442","Aruba",1,0,"2020",34324
"443","Aruba",2,0,"2020",34324
"444","Aruba",3,0,"2020",34324
"445","Aruba",4,0,"2020",34324
"446","Aruba",5,0,"2020",34324
"447","Aruba",6,0,"2020",34324
"448","Aruba",7,0,"2020",34324
"449","Aruba",8,0,"2020",34324
"450","Aruba",9,0,"2020",34324
"451","Aruba",10,0,"2020",34324
"452","Aruba",11,0,"2020",34324
"453","Aruba",12,0,"2020",34324
"454","Aruba",13,0,"2020",34324
"455","Aruba",14,0,"2020",34324
"456","Aruba",15,2,"2020",34326
"457","Aruba",16,0,"2020",34326
"458","Aruba",17,0,"2020",34326
"459","Aruba",18,1,"2020",34327
"460","Aruba",19,0,"2020",34327
"461","Aruba",20,0,"2020",34327
"462","Aruba",21,0,"2020",34327
"463","Aruba",22,0,"2020",34327
"464","Aruba",23,0,"2020",34327
"465","Aruba",24,0,"2020",34327
"466","Aruba",25,0,"2020",34327
"467","Aruba",26,0,"2020",34327
"468","Aruba",27,0,"2020",34327
"469","Aruba",28,0,"2020",34327
"470","Aruba",29,0,"2020",34327
"471","Aruba",30,0,"2020",34327
"472","Aruba",31,0,"2020",34327
"473","Aruba",32,1,"2020",34328
"474","Aruba",33,2,"2020",34330
"475","Aruba",34,2,"2020",34332
"476","Aruba",35,5,"2020",34337
"477","Aruba",36,3,"2020",34340
"478","Aruba",37,7,"2020",34347
"479","Aruba",38,2,"2020",34349
"480","Aruba",39,2,"2020",34351
"481","Aruba",40,4,"2020",34355
"482","Aruba",41,1,"2020",34356
"483","Aruba",42,4,"2020",34360
"484","Aruba",43,0,"2020",34360
"485","Australia",0,0,"2020",34360
"486","Australia",1,0,"2020",34360
"487","Australia",2,0,"2020",34360
"488","Australia",3,0,"2020",34360
"489","Australia",4,0,"2020",34360
"490","Australia",5,0,"2020",34360
"491","Australia",6,0,"2020",34360
"492","Australia",7,0,"2020",34360
"493","Australia",8,0,"2020",34360
"494","Australia",9,2,"2020",34362
"495","Australia",10,1,"2020",34363
"496","Australia",11,4,"2020",34367
"497","Australia",12,7,"2020",34374
"498","Australia",13,14,"2020",34388
"499","Australia",14,28,"2020",34416
"500","Australia",15,11,"2020",34427
"501","Australia",16,12,"2020",34439
"502","Australia",17,14,"2020",34453
"503","Australia",18,4,"2020",34457
"504","Australia",19,1,"2020",34458
"505","Australia",20,3,"2020",34461
"506","Australia",21,2,"2020",34463
"507","Australia",22,-1,"2020",34462
"508","Australia",23,0,"2020",34462
"509","Australia",24,0,"2020",34462
"510","Australia",25,2,"2020",34464
"511","Australia",26,0,"2020",34464
"512","Australia",27,2,"2020",34466
"513","Australia",28,10,"2020",34476
"514","Australia",29,23,"2020",34499
"515","Australia",30,57,"2020",34556
"516","Australia",31,70,"2020",34626
"517","Australia",32,109,"2020",34735
"518","Australia",33,97,"2020",34832
"519","Australia",34,111,"2020",34943
"520","Australia",35,154,"2020",35097
"521","Australia",36,60,"2020",35157
"522","Australia",37,40,"2020",35197
"523","Australia",38,32,"2020",35229
"524","Australia",39,21,"2020",35250
"525","Australia",40,7,"2020",35257
"526","Australia",41,7,"2020",35264
"527","Australia",42,1,"2020",35265
"528","Australia",43,0,"2020",35265
"529","Austria",0,0,"2020",35265
"530","Austria",1,0,"2020",35265
"531","Austria",2,0,"2020",35265
"532","Austria",3,0,"2020",35265
"533","Austria",4,0,"2020",35265
"534","Austria",5,0,"2020",35265
"535","Austria",6,0,"2020",35265
"536","Austria",7,0,"2020",35265
"537","Austria",8,0,"2020",35265
"538","Austria",9,0,"2020",35265
"539","Austria",10,1,"2020",35266
"540","Austria",11,5,"2020",35271
"541","Austria",12,62,"2020",35333
"542","Austria",13,100,"2020",35433
"543","Austria",14,151,"2020",35584
"544","Austria",15,112,"2020",35696
"545","Austria",16,82,"2020",35778
"546","Austria",17,76,"2020",35854
"547","Austria",18,25,"2020",35879
"548","Austria",19,14,"2020",35893
"549","Austria",20,7,"2020",35900
"550","Austria",21,33,"2020",35933
"551","Austria",22,4,"2020",35937
"552","Austria",23,3,"2020",35940
"553","Austria",24,13,"2020",35953
"554","Austria",25,10,"2020",35963
"555","Austria",26,7,"2020",35970
"556","Austria",27,1,"2020",35971
"557","Austria",28,4,"2020",35975
"558","Austria",29,1,"2020",35976
"559","Austria",30,7,"2020",35983
"560","Austria",31,2,"2020",35985
"561","Austria",32,5,"2020",35990
"562","Austria",33,5,"2020",35995
"563","Austria",34,3,"2020",35998
"564","Austria",35,2,"2020",36000
"565","Austria",36,15,"2020",36015
"566","Austria",37,13,"2020",36028
"567","Austria",38,23,"2020",36051
"568","Austria",39,17,"2020",36068
"569","Austria",40,54,"2020",36122
"570","Austria",41,44,"2020",36166
"571","Austria",42,71,"2020",36237
"572","Austria",43,12,"2020",36249
"573","Azerbaijan",0,0,"2020",36249
"574","Azerbaijan",1,0,"2020",36249
"575","Azerbaijan",2,0,"2020",36249
"576","Azerbaijan",3,0,"2020",36249
"577","Azerbaijan",4,0,"2020",36249
"578","Azerbaijan",5,0,"2020",36249
"579","Azerbaijan",6,0,"2020",36249
"580","Azerbaijan",7,0,"2020",36249
"581","Azerbaijan",8,0,"2020",36249
"582","Azerbaijan",9,0,"2020",36249
"583","Azerbaijan",10,0,"2020",36249
"584","Azerbaijan",11,1,"2020",36250
"585","Azerbaijan",12,2,"2020",36252
"586","Azerbaijan",13,2,"2020",36254
"587","Azerbaijan",14,5,"2020",36259
"588","Azerbaijan",15,5,"2020",36264
"589","Azerbaijan",16,6,"2020",36270
"590","Azerbaijan",17,4,"2020",36274
"591","Azerbaijan",18,3,"2020",36277
"592","Azerbaijan",19,8,"2020",36285
"593","Azerbaijan",20,10,"2020",36295
"594","Azerbaijan",21,12,"2020",36307
"595","Azerbaijan",22,24,"2020",36331
"596","Azerbaijan",23,31,"2020",36362
"597","Azerbaijan",24,30,"2020",36392
"598","Azerbaijan",25,44,"2020",36436
"599","Azerbaijan",26,48,"2020",36484
"600","Azerbaijan",27,57,"2020",36541
"601","Azerbaijan",28,49,"2020",36590
"602","Azerbaijan",29,59,"2020",36649
"603","Azerbaijan",30,48,"2020",36697
"604","Azerbaijan",31,35,"2020",36732
"605","Azerbaijan",32,21,"2020",36753
"606","Azerbaijan",33,8,"2020",36761
"607","Azerbaijan",34,15,"2020",36776
"608","Azerbaijan",35,16,"2020",36792
"609","Azerbaijan",36,14,"2020",36806
"610","Azerbaijan",37,15,"2020",36821
"611","Azerbaijan",38,11,"2020",36832
"612","Azerbaijan",39,11,"2020",36843
"613","Azerbaijan",40,11,"2020",36854
"614","Azerbaijan",41,16,"2020",36870
"615","Azerbaijan",42,35,"2020",36905
"616","Azerbaijan",43,15,"2020",36920
"617","Bahamas",0,0,"2020",36920
"618","Bahamas",1,0,"2020",36920
"619","Bahamas",2,0,"2020",36920
"620","Bahamas",3,0,"2020",36920
"621","Bahamas",4,0,"2020",36920
"622","Bahamas",5,0,"2020",36920
"623","Bahamas",6,0,"2020",36920
"624","Bahamas",7,0,"2020",36920
"625","Bahamas",8,0,"2020",36920
"626","Bahamas",9,0,"2020",36920
"627","Bahamas",10,0,"2020",36920
"628","Bahamas",11,0,"2020",36920
"629","Bahamas",12,0,"2020",36920
"630","Bahamas",13,3,"2020",36923
"631","Bahamas",14,5,"2020",36928
"632","Bahamas",15,1,"2020",36929
"633","Bahamas",16,2,"2020",36931
"634","Bahamas",17,0,"2020",36931
"635","Bahamas",18,0,"2020",36931
"636","Bahamas",19,0,"2020",36931
"637","Bahamas",20,0,"2020",36931
"638","Bahamas",21,0,"2020",36931
"639","Bahamas",22,0,"2020",36931
"640","Bahamas",23,0,"2020",36931
"641","Bahamas",24,0,"2020",36931
"642","Bahamas",25,0,"2020",36931
"643","Bahamas",26,0,"2020",36931
"644","Bahamas",27,0,"2020",36931
"645","Bahamas",28,0,"2020",36931
"646","Bahamas",29,0,"2020",36931
"647","Bahamas",30,3,"2020",36934
"648","Bahamas",31,0,"2020",36934
"649","Bahamas",32,1,"2020",36935
"650","Bahamas",33,8,"2020",36943
"651","Bahamas",34,27,"2020",36970
"652","Bahamas",35,0,"2020",36970
"653","Bahamas",36,15,"2020",36985
"654","Bahamas",37,4,"2020",36989
"655","Bahamas",38,17,"2020",37006
"656","Bahamas",39,10,"2020",37016
"657","Bahamas",40,6,"2020",37022
"658","Bahamas",41,12,"2020",37034
"659","Bahamas",42,16,"2020",37050
"660","Bahamas",43,2,"2020",37052
"661","Bahrain",0,0,"2020",37052
"662","Bahrain",1,0,"2020",37052
"663","Bahrain",2,0,"2020",37052
"664","Bahrain",3,0,"2020",37052
"665","Bahrain",4,0,"2020",37052
"666","Bahrain",5,0,"2020",37052
"667","Bahrain",6,0,"2020",37052
"668","Bahrain",7,0,"2020",37052
"669","Bahrain",8,0,"2020",37052
"670","Bahrain",9,0,"2020",37052
"671","Bahrain",10,0,"2020",37052
"672","Bahrain",11,1,"2020",37053
"673","Bahrain",12,3,"2020",37056
"674","Bahrain",13,0,"2020",37056
"675","Bahrain",14,2,"2020",37058
"676","Bahrain",15,1,"2020",37059
"677","Bahrain",16,1,"2020",37060
"678","Bahrain",17,0,"2020",37060
"679","Bahrain",18,0,"2020",37060
"680","Bahrain",19,4,"2020",37064
"681","Bahrain",20,0,"2020",37064
"682","Bahrain",21,3,"2020",37067
"683","Bahrain",22,7,"2020",37074
"684","Bahrain",23,14,"2020",37088
"685","Bahrain",24,21,"2020",37109
"686","Bahrain",25,16,"2020",37125
"687","Bahrain",26,22,"2020",37147
"688","Bahrain",27,9,"2020",37156
"689","Bahrain",28,20,"2020",37176
"690","Bahrain",29,12,"2020",37188
"691","Bahrain",30,11,"2020",37199
"692","Bahrain",31,12,"2020",37211
"693","Bahrain",32,9,"2020",37220
"694","Bahrain",33,13,"2020",37233
"695","Bahrain",34,8,"2020",37241
"696","Bahrain",35,6,"2020",37247
"697","Bahrain",36,13,"2020",37260
"698","Bahrain",37,12,"2020",37272
"699","Bahrain",38,16,"2020",37288
"700","Bahrain",39,19,"2020",37307
"701","Bahrain",40,16,"2020",37323
"702","Bahrain",41,21,"2020",37344
"703","Bahrain",42,19,"2020",37363
"704","Bahrain",43,5,"2020",37368
"705","Bangladesh",0,0,"2020",37368
"706","Bangladesh",1,0,"2020",37368
"707","Bangladesh",2,0,"2020",37368
"708","Bangladesh",3,0,"2020",37368
"709","Bangladesh",4,0,"2020",37368
"710","Bangladesh",5,0,"2020",37368
