"","country","week","deaths","year","deaths_cumsum"
"1","Afghanistan",0,0,"2020",0
"2","Afghanistan",1,0,"2020",0
"3","Afghanistan",2,0,"2020",0
"4","Afghanistan",3,0,"2020",0
"5","Afghanistan",4,0,"2020",0
"6","Afghanistan",5,0,"2020",0
"7","Afghanistan",6,0,"2020",0
"8","Afghanistan",7,0,"2020",0
"9","Afghanistan",8,0,"2020",0
"10","Afghanistan",9,0,"2020",0
"11","Afghanistan",10,0,"2020",0
"12","Afghanistan",11,0,"2020",0
"13","Afghanistan",12,3,"2020",3
"14","Afghanistan",13,2,"2020",5
"15","Afghanistan",14,10,"2020",15
"16","Afghanistan",15,15,"2020",30
"17","Afghanistan",16,17,"2020",47
"18","Afghanistan",17,25,"2020",72
"19","Afghanistan",18,43,"2020",115
"20","Afghanistan",19,53,"2020",168
"21","Afghanistan",20,43,"2020",211
"22","Afghanistan",21,37,"2020",248
"23","Afghanistan",22,79,"2020",327
"24","Afghanistan",23,124,"2020",451
"25","Afghanistan",24,97,"2020",548
"26","Afghanistan",25,155,"2020",703
"27","Afghanistan",26,123,"2020",826
"28","Afghanistan",27,149,"2020",975
"29","Afghanistan",28,172,"2020",1147
"30","Afghanistan",29,99,"2020",1246
"31","Afghanistan",30,37,"2020",1283
"32","Afghanistan",31,24,"2020",1307
"33","Afghanistan",32,63,"2020",1370
"34","Afghanistan",33,15,"2020",1385
"35","Afghanistan",34,17,"2020",1402
"36","Afghanistan",35,7,"2020",1409
"37","Afghanistan",36,11,"2020",1420
"38","Afghanistan",37,17,"2020",1437
"39","Afghanistan",38,14,"2020",1451
"40","Afghanistan",39,2,"2020",1453
"41","Albania",0,0,"2020",1453
"42","Albania",1,0,"2020",1453
"43","Albania",2,0,"2020",1453
"44","Albania",3,0,"2020",1453
"45","Albania",4,0,"2020",1453
"46","Albania",5,0,"2020",1453
"47","Albania",6,0,"2020",1453
"48","Albania",7,0,"2020",1453
"49","Albania",8,0,"2020",1453
"50","Albania",9,0,"2020",1453
"51","Albania",10,1,"2020",1454
"52","Albania",11,1,"2020",1455
"53","Albania",12,7,"2020",1462
"54","Albania",13,8,"2020",1470
"55","Albania",14,6,"2020",1476
"56","Albania",15,3,"2020",1479
"57","Albania",16,1,"2020",1480
"58","Albania",17,4,"2020",1484
"59","Albania",18,0,"2020",1484
"60","Albania",19,0,"2020",1484
"61","Albania",20,0,"2020",1484
"62","Albania",21,2,"2020",1486
"63","Albania",22,1,"2020",1487
"64","Albania",23,2,"2020",1489
"65","Albania",24,6,"2020",1495
"66","Albania",25,11,"2020",1506
"67","Albania",26,21,"2020",1527
"68","Albania",27,15,"2020",1542
"69","Albania",28,18,"2020",1560
"70","Albania",29,21,"2020",1581
"71","Albania",30,29,"2020",1610
"72","Albania",31,32,"2020",1642
"73","Albania",32,30,"2020",1672
"74","Albania",33,21,"2020",1693
"75","Albania",34,31,"2020",1724
"76","Albania",35,35,"2020",1759
"77","Albania",36,21,"2020",1780
"78","Albania",37,26,"2020",1806
"79","Albania",38,20,"2020",1826
"80","Albania",39,2,"2020",1828
"81","Algeria",0,0,"2020",1828
"82","Algeria",1,0,"2020",1828
"83","Algeria",2,0,"2020",1828
"84","Algeria",3,0,"2020",1828
"85","Algeria",4,0,"2020",1828
"86","Algeria",5,0,"2020",1828
"87","Algeria",6,0,"2020",1828
"88","Algeria",7,0,"2020",1828
"89","Algeria",8,0,"2020",1828
"90","Algeria",9,0,"2020",1828
"91","Algeria",10,2,"2020",1830
"92","Algeria",11,13,"2020",1843
"93","Algeria",12,10,"2020",1853
"94","Algeria",13,80,"2020",1933
"95","Algeria",14,151,"2020",2084
"96","Algeria",15,108,"2020",2192
"97","Algeria",16,51,"2020",2243
"98","Algeria",17,38,"2020",2281
"99","Algeria",18,35,"2020",2316
"100","Algeria",19,48,"2020",2364
"101","Algeria",20,46,"2020",2410
"102","Algeria",21,56,"2020",2466
"103","Algeria",22,52,"2020",2518
"104","Algeria",23,61,"2020",2579
"105","Algeria",24,74,"2020",2653
"106","Algeria",25,60,"2020",2713
"107","Algeria",26,52,"2020",2765
"108","Algeria",27,59,"2020",2824
"109","Algeria",28,61,"2020",2885
"110","Algeria",29,79,"2020",2964
"111","Algeria",30,74,"2020",3038
"112","Algeria",31,72,"2020",3110
"113","Algeria",32,69,"2020",3179
"114","Algeria",33,60,"2020",3239
"115","Algeria",34,72,"2020",3311
"116","Algeria",35,56,"2020",3367
"117","Algeria",36,60,"2020",3427
"118","Algeria",37,60,"2020",3487
"119","Algeria",38,48,"2020",3535
"120","Algeria",39,4,"2020",3539
"121","American Samoa",0,0,"2020",3539
"122","American Samoa",1,0,"2020",3539
"123","American Samoa",2,0,"2020",3539
"124","American Samoa",3,0,"2020",3539
"125","American Samoa",4,0,"2020",3539
"126","American Samoa",5,0,"2020",3539
"127","American Samoa",6,0,"2020",3539
"128","American Samoa",7,0,"2020",3539
"129","American Samoa",8,0,"2020",3539
"130","American Samoa",9,0,"2020",3539
"131","American Samoa",10,0,"2020",3539
"132","American Samoa",11,0,"2020",3539
"133","American Samoa",12,0,"2020",3539
"134","American Samoa",13,0,"2020",3539
"135","American Samoa",14,0,"2020",3539
"136","American Samoa",15,0,"2020",3539
"137","American Samoa",16,0,"2020",3539
"138","American Samoa",17,0,"2020",3539
"139","American Samoa",18,0,"2020",3539
"140","American Samoa",19,0,"2020",3539
"141","American Samoa",20,0,"2020",3539
"142","American Samoa",21,0,"2020",3539
"143","American Samoa",22,0,"2020",3539
"144","American Samoa",23,0,"2020",3539
"145","American Samoa",24,0,"2020",3539
"146","American Samoa",25,0,"2020",3539
"147","American Samoa",26,0,"2020",3539
"148","American Samoa",27,0,"2020",3539
"149","American Samoa",28,0,"2020",3539
"150","American Samoa",29,0,"2020",3539
"151","American Samoa",30,0,"2020",3539
"152","American Samoa",31,0,"2020",3539
"153","American Samoa",32,0,"2020",3539
"154","American Samoa",33,0,"2020",3539
"155","American Samoa",34,0,"2020",3539
"156","American Samoa",35,0,"2020",3539
"157","American Samoa",36,0,"2020",3539
"158","American Samoa",37,0,"2020",3539
"159","American Samoa",38,0,"2020",3539
"160","American Samoa",39,0,"2020",3539
"161","Andorra",0,0,"2020",3539
"162","Andorra",1,0,"2020",3539
"163","Andorra",2,0,"2020",3539
"164","Andorra",3,0,"2020",3539
"165","Andorra",4,0,"2020",3539
"166","Andorra",5,0,"2020",3539
"167","Andorra",6,0,"2020",3539
"168","Andorra",7,0,"2020",3539
"169","Andorra",8,0,"2020",3539
"170","Andorra",9,0,"2020",3539
"171","Andorra",10,0,"2020",3539
"172","Andorra",11,0,"2020",3539
"173","Andorra",12,4,"2020",3543
"174","Andorra",13,12,"2020",3555
"175","Andorra",14,10,"2020",3565
"176","Andorra",15,9,"2020",3574
"177","Andorra",16,5,"2020",3579
"178","Andorra",17,3,"2020",3582
"179","Andorra",18,4,"2020",3586
"180","Andorra",19,2,"2020",3588
"181","Andorra",20,2,"2020",3590
"182","Andorra",21,0,"2020",3590
"183","Andorra",22,0,"2020",3590
"184","Andorra",23,0,"2020",3590
"185","Andorra",24,1,"2020",3591
"186","Andorra",25,0,"2020",3591
"187","Andorra",26,0,"2020",3591
"188","Andorra",27,0,"2020",3591
"189","Andorra",28,0,"2020",3591
"190","Andorra",29,0,"2020",3591
"191","Andorra",30,0,"2020",3591
"192","Andorra",31,0,"2020",3591
"193","Andorra",32,1,"2020",3592
"194","Andorra",33,0,"2020",3592
"195","Andorra",34,0,"2020",3592
"196","Andorra",35,0,"2020",3592
"197","Andorra",36,0,"2020",3592
"198","Andorra",37,0,"2020",3592
"199","Andorra",38,0,"2020",3592
"200","Andorra",39,0,"2020",3592
"201","Angola",0,0,"2020",3592
"202","Angola",1,0,"2020",3592
"203","Angola",2,0,"2020",3592
"204","Angola",3,0,"2020",3592
"205","Angola",4,0,"2020",3592
"206","Angola",5,0,"2020",3592
"207","Angola",6,0,"2020",3592
"208","Angola",7,0,"2020",3592
"209","Angola",8,0,"2020",3592
"210","Angola",9,0,"2020",3592
"211","Angola",10,0,"2020",3592
"212","Angola",11,0,"2020",3592
"213","Angola",12,0,"2020",3592
"214","Angola",13,2,"2020",3594
"215","Angola",14,0,"2020",3594
"216","Angola",15,0,"2020",3594
"217","Angola",16,0,"2020",3594
"218","Angola",17,0,"2020",3594
"219","Angola",18,0,"2020",3594
"220","Angola",19,0,"2020",3594
"221","Angola",20,1,"2020",3595
"222","Angola",21,1,"2020",3596
"223","Angola",22,0,"2020",3596
"224","Angola",23,1,"2020",3597
"225","Angola",24,3,"2020",3600
"226","Angola",25,2,"2020",3602
"227","Angola",26,8,"2020",3610
"228","Angola",27,5,"2020",3615
"229","Angola",28,6,"2020",3621
"230","Angola",29,6,"2020",3627
"231","Angola",30,16,"2020",3643
"232","Angola",31,16,"2020",3659
"233","Angola",32,19,"2020",3678
"234","Angola",33,8,"2020",3686
"235","Angola",34,12,"2020",3698
"236","Angola",35,9,"2020",3707
"237","Angola",36,16,"2020",3723
"238","Angola",37,16,"2020",3739
"239","Angola",38,20,"2020",3759
"240","Angola",39,4,"2020",3763
"241","Anguilla",0,0,"2020",3763
"242","Anguilla",1,0,"2020",3763
"243","Anguilla",2,0,"2020",3763
"244","Anguilla",3,0,"2020",3763
"245","Anguilla",4,0,"2020",3763
"246","Anguilla",5,0,"2020",3763
"247","Anguilla",6,0,"2020",3763
"248","Anguilla",7,0,"2020",3763
"249","Anguilla",8,0,"2020",3763
"250","Anguilla",9,0,"2020",3763
"251","Anguilla",10,0,"2020",3763
"252","Anguilla",11,0,"2020",3763
"253","Anguilla",12,0,"2020",3763
"254","Anguilla",13,0,"2020",3763
"255","Anguilla",14,0,"2020",3763
"256","Anguilla",15,0,"2020",3763
"257","Anguilla",16,0,"2020",3763
"258","Anguilla",17,0,"2020",3763
"259","Anguilla",18,0,"2020",3763
"260","Anguilla",19,0,"2020",3763
"261","Anguilla",20,0,"2020",3763
"262","Anguilla",21,0,"2020",3763
"263","Anguilla",22,0,"2020",3763
"264","Anguilla",23,0,"2020",3763
"265","Anguilla",24,0,"2020",3763
"266","Anguilla",25,0,"2020",3763
"267","Anguilla",26,0,"2020",3763
"268","Anguilla",27,0,"2020",3763
"269","Anguilla",28,0,"2020",3763
"270","Anguilla",29,0,"2020",3763
"271","Anguilla",30,0,"2020",3763
"272","Anguilla",31,0,"2020",3763
"273","Anguilla",32,0,"2020",3763
"274","Anguilla",33,0,"2020",3763
"275","Anguilla",34,0,"2020",3763
"276","Anguilla",35,0,"2020",3763
"277","Anguilla",36,0,"2020",3763
"278","Anguilla",37,0,"2020",3763
"279","Anguilla",38,0,"2020",3763
"280","Anguilla",39,0,"2020",3763
"281","Antigua and Barbuda",0,0,"2020",3763
"282","Antigua and Barbuda",1,0,"2020",3763
"283","Antigua and Barbuda",2,0,"2020",3763
"284","Antigua and Barbuda",3,0,"2020",3763
"285","Antigua and Barbuda",4,0,"2020",3763
"286","Antigua and Barbuda",5,0,"2020",3763
"287","Antigua and Barbuda",6,0,"2020",3763
"288","Antigua and Barbuda",7,0,"2020",3763
"289","Antigua and Barbuda",8,0,"2020",3763
"290","Antigua and Barbuda",9,0,"2020",3763
"291","Antigua and Barbuda",10,0,"2020",3763
"292","Antigua and Barbuda",11,0,"2020",3763
"293","Antigua and Barbuda",12,0,"2020",3763
"294","Antigua and Barbuda",13,0,"2020",3763
"295","Antigua and Barbuda",14,2,"2020",3765
"296","Antigua and Barbuda",15,0,"2020",3765
"297","Antigua and Barbuda",16,1,"2020",3766
"298","Antigua and Barbuda",17,0,"2020",3766
"299","Antigua and Barbuda",18,0,"2020",3766
"300","Antigua and Barbuda",19,0,"2020",3766
"301","Antigua and Barbuda",20,0,"2020",3766
"302","Antigua and Barbuda",21,0,"2020",3766
"303","Antigua and Barbuda",22,0,"2020",3766
"304","Antigua and Barbuda",23,0,"2020",3766
"305","Antigua and Barbuda",24,0,"2020",3766
"306","Antigua and Barbuda",25,0,"2020",3766
"307","Antigua and Barbuda",26,0,"2020",3766
"308","Antigua and Barbuda",27,0,"2020",3766
"309","Antigua and Barbuda",28,0,"2020",3766
"310","Antigua and Barbuda",29,0,"2020",3766
"311","Antigua and Barbuda",30,0,"2020",3766
"312","Antigua and Barbuda",31,0,"2020",3766
"313","Antigua and Barbuda",32,0,"2020",3766
"314","Antigua and Barbuda",33,0,"2020",3766
"315","Antigua and Barbuda",34,0,"2020",3766
"316","Antigua and Barbuda",35,0,"2020",3766
"317","Antigua and Barbuda",36,0,"2020",3766
"318","Antigua and Barbuda",37,0,"2020",3766
"319","Antigua and Barbuda",38,0,"2020",3766
"320","Antigua and Barbuda",39,0,"2020",3766
"321","Argentina",0,0,"2020",3766
"322","Argentina",1,0,"2020",3766
"323","Argentina",2,0,"2020",3766
"324","Argentina",3,0,"2020",3766
"325","Argentina",4,0,"2020",3766
"326","Argentina",5,0,"2020",3766
"327","Argentina",6,0,"2020",3766
"328","Argentina",7,0,"2020",3766
"329","Argentina",8,0,"2020",3766
"330","Argentina",9,1,"2020",3767
"331","Argentina",10,1,"2020",3768
"332","Argentina",11,1,"2020",3769
"333","Argentina",12,9,"2020",3778
"334","Argentina",13,25,"2020",3803
"335","Argentina",14,42,"2020",3845
"336","Argentina",15,43,"2020",3888
"337","Argentina",16,45,"2020",3933
"338","Argentina",17,53,"2020",3986
"339","Argentina",18,69,"2020",4055
"340","Argentina",19,64,"2020",4119
"341","Argentina",20,66,"2020",4185
"342","Argentina",21,91,"2020",4276
"343","Argentina",22,105,"2020",4381
"344","Argentina",23,157,"2020",4538
"345","Argentina",24,182,"2020",4720
"346","Argentina",25,213,"2020",4933
"347","Argentina",26,236,"2020",5169
"348","Argentina",27,346,"2020",5515
"349","Argentina",28,384,"2020",5899
"350","Argentina",29,589,"2020",6488
"351","Argentina",30,744,"2020",7232
"352","Argentina",31,825,"2020",8057
"353","Argentina",32,1137,"2020",9194
"354","Argentina",33,1139,"2020",10333
"355","Argentina",34,1562,"2020",11895
"356","Argentina",35,1339,"2020",13234
"357","Argentina",36,1526,"2020",14760
"358","Argentina",37,1497,"2020",16257
"359","Argentina",38,2275,"2020",18532
"360","Argentina",39,442,"2020",18974
"361","Armenia",0,0,"2020",18974
"362","Armenia",1,0,"2020",18974
"363","Armenia",2,0,"2020",18974
"364","Armenia",3,0,"2020",18974
"365","Armenia",4,0,"2020",18974
"366","Armenia",5,0,"2020",18974
"367","Armenia",6,0,"2020",18974
"368","Armenia",7,0,"2020",18974
"369","Armenia",8,0,"2020",18974
"370","Armenia",9,0,"2020",18974
"371","Armenia",10,0,"2020",18974
"372","Armenia",11,0,"2020",18974
"373","Armenia",12,1,"2020",18975
"374","Armenia",13,6,"2020",18981
"375","Armenia",14,4,"2020",18985
"376","Armenia",15,8,"2020",18993
"377","Armenia",16,8,"2020",19001
"378","Armenia",17,6,"2020",19007
"379","Armenia",18,11,"2020",19018
"380","Armenia",19,11,"2020",19029
"381","Armenia",20,22,"2020",19051
"382","Armenia",21,50,"2020",19101
"383","Armenia",22,63,"2020",19164
"384","Armenia",23,74,"2020",19238
"385","Armenia",24,68,"2020",19306
"386","Armenia",25,88,"2020",19394
"387","Armenia",26,57,"2020",19451
"388","Armenia",27,82,"2020",19533
"389","Armenia",28,72,"2020",19605
"390","Armenia",29,69,"2020",19674
"391","Armenia",30,49,"2020",19723
"392","Armenia",31,36,"2020",19759
"393","Armenia",32,32,"2020",19791
"394","Armenia",33,33,"2020",19824
"395","Armenia",34,22,"2020",19846
"396","Armenia",35,23,"2020",19869
"397","Armenia",36,16,"2020",19885
"398","Armenia",37,17,"2020",19902
"399","Armenia",38,20,"2020",19922
"400","Armenia",39,3,"2020",19925
"401","Aruba",0,0,"2020",19925
"402","Aruba",1,0,"2020",19925
"403","Aruba",2,0,"2020",19925
"404","Aruba",3,0,"2020",19925
"405","Aruba",4,0,"2020",19925
"406","Aruba",5,0,"2020",19925
"407","Aruba",6,0,"2020",19925
"408","Aruba",7,0,"2020",19925
"409","Aruba",8,0,"2020",19925
"410","Aruba",9,0,"2020",19925
"411","Aruba",10,0,"2020",19925
"412","Aruba",11,0,"2020",19925
"413","Aruba",12,0,"2020",19925
"414","Aruba",13,0,"2020",19925
"415","Aruba",14,0,"2020",19925
"416","Aruba",15,2,"2020",19927
"417","Aruba",16,0,"2020",19927
"418","Aruba",17,0,"2020",19927
"419","Aruba",18,1,"2020",19928
"420","Aruba",19,0,"2020",19928
"421","Aruba",20,0,"2020",19928
"422","Aruba",21,0,"2020",19928
"423","Aruba",22,0,"2020",19928
"424","Aruba",23,0,"2020",19928
"425","Aruba",24,0,"2020",19928
"426","Aruba",25,0,"2020",19928
"427","Aruba",26,0,"2020",19928
"428","Aruba",27,0,"2020",19928
"429","Aruba",28,0,"2020",19928
"430","Aruba",29,0,"2020",19928
"431","Aruba",30,0,"2020",19928
"432","Aruba",31,0,"2020",19928
"433","Aruba",32,1,"2020",19929
"434","Aruba",33,2,"2020",19931
"435","Aruba",34,2,"2020",19933
"436","Aruba",35,5,"2020",19938
"437","Aruba",36,3,"2020",19941
"438","Aruba",37,7,"2020",19948
"439","Aruba",38,2,"2020",19950
"440","Aruba",39,0,"2020",19950
"441","Australia",0,0,"2020",19950
"442","Australia",1,0,"2020",19950
"443","Australia",2,0,"2020",19950
"444","Australia",3,0,"2020",19950
"445","Australia",4,0,"2020",19950
"446","Australia",5,0,"2020",19950
"447","Australia",6,0,"2020",19950
"448","Australia",7,0,"2020",19950
"449","Australia",8,0,"2020",19950
"450","Australia",9,2,"2020",19952
"451","Australia",10,1,"2020",19953
"452","Australia",11,4,"2020",19957
"453","Australia",12,7,"2020",19964
"454","Australia",13,14,"2020",19978
"455","Australia",14,28,"2020",20006
"456","Australia",15,11,"2020",20017
"457","Australia",16,12,"2020",20029
"458","Australia",17,14,"2020",20043
"459","Australia",18,4,"2020",20047
"460","Australia",19,1,"2020",20048
"461","Australia",20,3,"2020",20051
"462","Australia",21,2,"2020",20053
"463","Australia",22,-1,"2020",20052
"464","Australia",23,0,"2020",20052
"465","Australia",24,0,"2020",20052
"466","Australia",25,2,"2020",20054
"467","Australia",26,0,"2020",20054
"468","Australia",27,2,"2020",20056
"469","Australia",28,10,"2020",20066
"470","Australia",29,23,"2020",20089
"471","Australia",30,57,"2020",20146
"472","Australia",31,70,"2020",20216
"473","Australia",32,109,"2020",20325
"474","Australia",33,97,"2020",20422
"475","Australia",34,111,"2020",20533
"476","Australia",35,154,"2020",20687
"477","Australia",36,60,"2020",20747
"478","Australia",37,40,"2020",20787
"479","Australia",38,32,"2020",20819
"480","Australia",39,1,"2020",20820
"481","Austria",0,0,"2020",20820
"482","Austria",1,0,"2020",20820
"483","Austria",2,0,"2020",20820
"484","Austria",3,0,"2020",20820
"485","Austria",4,0,"2020",20820
"486","Austria",5,0,"2020",20820
"487","Austria",6,0,"2020",20820
"488","Austria",7,0,"2020",20820
"489","Austria",8,0,"2020",20820
"490","Austria",9,0,"2020",20820
"491","Austria",10,1,"2020",20821
"492","Austria",11,5,"2020",20826
"493","Austria",12,62,"2020",20888
"494","Austria",13,100,"2020",20988
"495","Austria",14,151,"2020",21139
"496","Austria",15,112,"2020",21251
"497","Austria",16,82,"2020",21333
"498","Austria",17,76,"2020",21409
"499","Austria",18,25,"2020",21434
"500","Austria",19,14,"2020",21448
"501","Austria",20,7,"2020",21455
"502","Austria",21,33,"2020",21488
"503","Austria",22,4,"2020",21492
"504","Austria",23,3,"2020",21495
"505","Austria",24,13,"2020",21508
"506","Austria",25,10,"2020",21518
"507","Austria",26,7,"2020",21525
"508","Austria",27,1,"2020",21526
"509","Austria",28,4,"2020",21530
"510","Austria",29,1,"2020",21531
"511","Austria",30,7,"2020",21538
"512","Austria",31,2,"2020",21540
"513","Austria",32,5,"2020",21545
"514","Austria",33,5,"2020",21550
"515","Austria",34,3,"2020",21553
"516","Austria",35,2,"2020",21555
"517","Austria",36,15,"2020",21570
"518","Austria",37,13,"2020",21583
"519","Austria",38,23,"2020",21606
"520","Austria",39,1,"2020",21607
"521","Azerbaijan",0,0,"2020",21607
"522","Azerbaijan",1,0,"2020",21607
"523","Azerbaijan",2,0,"2020",21607
"524","Azerbaijan",3,0,"2020",21607
"525","Azerbaijan",4,0,"2020",21607
"526","Azerbaijan",5,0,"2020",21607
"527","Azerbaijan",6,0,"2020",21607
"528","Azerbaijan",7,0,"2020",21607
"529","Azerbaijan",8,0,"2020",21607
"530","Azerbaijan",9,0,"2020",21607
"531","Azerbaijan",10,0,"2020",21607
"532","Azerbaijan",11,1,"2020",21608
"533","Azerbaijan",12,2,"2020",21610
"534","Azerbaijan",13,2,"2020",21612
"535","Azerbaijan",14,5,"2020",21617
"536","Azerbaijan",15,5,"2020",21622
"537","Azerbaijan",16,6,"2020",21628
"538","Azerbaijan",17,4,"2020",21632
"539","Azerbaijan",18,3,"2020",21635
"540","Azerbaijan",19,8,"2020",21643
"541","Azerbaijan",20,10,"2020",21653
"542","Azerbaijan",21,12,"2020",21665
"543","Azerbaijan",22,24,"2020",21689
"544","Azerbaijan",23,31,"2020",21720
"545","Azerbaijan",24,30,"2020",21750
"546","Azerbaijan",25,44,"2020",21794
"547","Azerbaijan",26,48,"2020",21842
"548","Azerbaijan",27,57,"2020",21899
"549","Azerbaijan",28,49,"2020",21948
"550","Azerbaijan",29,59,"2020",22007
"551","Azerbaijan",30,48,"2020",22055
"552","Azerbaijan",31,35,"2020",22090
"553","Azerbaijan",32,21,"2020",22111
"554","Azerbaijan",33,8,"2020",22119
"555","Azerbaijan",34,15,"2020",22134
"556","Azerbaijan",35,16,"2020",22150
"557","Azerbaijan",36,14,"2020",22164
"558","Azerbaijan",37,15,"2020",22179
"559","Azerbaijan",38,11,"2020",22190
"560","Azerbaijan",39,2,"2020",22192
"561","Bahamas",0,0,"2020",22192
"562","Bahamas",1,0,"2020",22192
"563","Bahamas",2,0,"2020",22192
"564","Bahamas",3,0,"2020",22192
"565","Bahamas",4,0,"2020",22192
"566","Bahamas",5,0,"2020",22192
"567","Bahamas",6,0,"2020",22192
"568","Bahamas",7,0,"2020",22192
"569","Bahamas",8,0,"2020",22192
"570","Bahamas",9,0,"2020",22192
"571","Bahamas",10,0,"2020",22192
"572","Bahamas",11,0,"2020",22192
"573","Bahamas",12,0,"2020",22192
"574","Bahamas",13,3,"2020",22195
"575","Bahamas",14,5,"2020",22200
"576","Bahamas",15,1,"2020",22201
"577","Bahamas",16,2,"2020",22203
"578","Bahamas",17,0,"2020",22203
"579","Bahamas",18,0,"2020",22203
"580","Bahamas",19,0,"2020",22203
"581","Bahamas",20,0,"2020",22203
"582","Bahamas",21,0,"2020",22203
"583","Bahamas",22,0,"2020",22203
"584","Bahamas",23,0,"2020",22203
"585","Bahamas",24,0,"2020",22203
"586","Bahamas",25,0,"2020",22203
"587","Bahamas",26,0,"2020",22203
"588","Bahamas",27,0,"2020",22203
"589","Bahamas",28,0,"2020",22203
"590","Bahamas",29,0,"2020",22203
"591","Bahamas",30,3,"2020",22206
"592","Bahamas",31,0,"2020",22206
"593","Bahamas",32,1,"2020",22207
"594","Bahamas",33,8,"2020",22215
"595","Bahamas",34,27,"2020",22242
"596","Bahamas",35,0,"2020",22242
"597","Bahamas",36,15,"2020",22257
"598","Bahamas",37,4,"2020",22261
"599","Bahamas",38,17,"2020",22278
"600","Bahamas",39,3,"2020",22281
"601","Bahrain",0,0,"2020",22281
"602","Bahrain",1,0,"2020",22281
"603","Bahrain",2,0,"2020",22281
"604","Bahrain",3,0,"2020",22281
"605","Bahrain",4,0,"2020",22281
"606","Bahrain",5,0,"2020",22281
"607","Bahrain",6,0,"2020",22281
"608","Bahrain",7,0,"2020",22281
"609","Bahrain",8,0,"2020",22281
"610","Bahrain",9,0,"2020",22281
"611","Bahrain",10,0,"2020",22281
"612","Bahrain",11,1,"2020",22282
"613","Bahrain",12,3,"2020",22285
"614","Bahrain",13,0,"2020",22285
"615","Bahrain",14,2,"2020",22287
"616","Bahrain",15,1,"2020",22288
"617","Bahrain",16,1,"2020",22289
"618","Bahrain",17,0,"2020",22289
"619","Bahrain",18,0,"2020",22289
"620","Bahrain",19,4,"2020",22293
"621","Bahrain",20,0,"2020",22293
"622","Bahrain",21,3,"2020",22296
"623","Bahrain",22,7,"2020",22303
"624","Bahrain",23,14,"2020",22317
"625","Bahrain",24,21,"2020",22338
"626","Bahrain",25,16,"2020",22354
"627","Bahrain",26,22,"2020",22376
"628","Bahrain",27,9,"2020",22385
"629","Bahrain",28,20,"2020",22405
"630","Bahrain",29,12,"2020",22417
"631","Bahrain",30,12,"2020",22429
"632","Bahrain",31,13,"2020",22442
"633","Bahrain",32,7,"2020",22449
"634","Bahrain",33,13,"2020",22462
"635","Bahrain",34,8,"2020",22470
"636","Bahrain",35,6,"2020",22476
"637","Bahrain",36,13,"2020",22489
"638","Bahrain",37,12,"2020",22501
"639","Bahrain",38,16,"2020",22517
"640","Bahrain",39,3,"2020",22520
"641","Bangladesh",0,0,"2020",22520
"642","Bangladesh",1,0,"2020",22520
"643","Bangladesh",2,0,"2020",22520
"644","Bangladesh",3,0,"2020",22520
"645","Bangladesh",4,0,"2020",22520
"646","Bangladesh",5,0,"2020",22520
"647","Bangladesh",6,0,"2020",22520
"648","Bangladesh",7,0,"2020",22520
"649","Bangladesh",8,0,"2020",22520
"650","Bangladesh",9,0,"2020",22520
"651","Bangladesh",10,0,"2020",22520
"652","Bangladesh",11,2,"2020",22522
"653","Bangladesh",12,3,"2020",22525
"654","Bangladesh",13,3,"2020",22528
"655","Bangladesh",14,22,"2020",22550
"656","Bangladesh",15,54,"2020",22604
"657","Bangladesh",16,56,"2020",22660
"658","Bangladesh",17,35,"2020",22695
"659","Bangladesh",18,39,"2020",22734
"660","Bangladesh",19,100,"2020",22834
"661","Bangladesh",20,138,"2020",22972
"662","Bangladesh",21,158,"2020",23130
"663","Bangladesh",22,201,"2020",23331
"664","Bangladesh",23,284,"2020",23615
"665","Bangladesh",24,293,"2020",23908
"666","Bangladesh",25,273,"2020",24181
"667","Bangladesh",26,307,"2020",24488
"668","Bangladesh",27,307,"2020",24795
"669","Bangladesh",28,272,"2020",25067
"670","Bangladesh",29,289,"2020",25356
"671","Bangladesh",30,275,"2020",25631
"672","Bangladesh",31,222,"2020",25853
"673","Bangladesh",32,258,"2020",26111
"674","Bangladesh",33,270,"2020",26381
"675","Bangladesh",34,313,"2020",26694
"676","Bangladesh",35,238,"2020",26932
"677","Bangladesh",36,256,"2020",27188
"678","Bangladesh",37,213,"2020",27401
"679","Bangladesh",38,212,"2020",27613
"680","Bangladesh",39,36,"2020",27649
"681","Barbados",0,0,"2020",27649
"682","Barbados",1,0,"2020",27649
"683","Barbados",2,0,"2020",27649
"684","Barbados",3,0,"2020",27649
"685","Barbados",4,0,"2020",27649
"686","Barbados",5,0,"2020",27649
"687","Barbados",6,0,"2020",27649
"688","Barbados",7,0,"2020",27649
"689","Barbados",8,0,"2020",27649
"690","Barbados",9,0,"2020",27649
"691","Barbados",10,0,"2020",27649
"692","Barbados",11,0,"2020",27649
"693","Barbados",12,0,"2020",27649
"694","Barbados",13,0,"2020",27649
"695","Barbados",14,4,"2020",27653
"696","Barbados",15,1,"2020",27654
"697","Barbados",16,1,"2020",27655
"698","Barbados",17,1,"2020",27656
"699","Barbados",18,0,"2020",27656
"700","Barbados",19,0,"2020",27656
"701","Barbados",20,0,"2020",27656
"702","Barbados",21,0,"2020",27656
"703","Barbados",22,0,"2020",27656
"704","Barbados",23,0,"2020",27656
"705","Barbados",24,0,"2020",27656
"706","Barbados",25,0,"2020",27656
"707","Barbados",26,0,"2020",27656
"708","Barbados",27,0,"2020",27656
"709","Barbados",28,0,"2020",27656
